studyName,germplasmDbId,germplasmName,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,Ear Height [cm]|G2F:0000005,Grain Moisture [percent]|G2F:0000009,Grain Yield [bu/acre]|G2F:0000012,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 110|COMP:0005283,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 54|COMP:0006948,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 62|COMP:0002928,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 67|COMP:0007188,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 74|COMP:0007758,Mean Pixel Value|Merged 3 Bands NRN|NDVI Vegetative Index Image|day 84|COMP:0007548,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 110|COMP:0005313,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 54|COMP:0006963,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 62|COMP:0002943,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 67|COMP:0007203,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 74|COMP:0007773,Mean Pixel Value|Merged 3 Bands NReN|NDRE Vegetative Index Image|day 84|COMP:0007563
2019_NYH2,47333,PHW65_MoG_0232/PHT69,2019_NYH2_plot_47,1,1,47,49,2,132,21.5,176.973226,0.855845780866228,0.826292316322044,0.891895627558792,0.890075457605259,0.857520864756159,0.823938255572443,0.515668798713781,0.502640381379233,0.597092549130184,0.58941057396183,0.566549354784649,0.499788613822853
2019_NYH2,47024,PHN11_PHW65_0062/PHT69,2019_NYH2_plot_470,2,2,470,33,11,117,22.5,200.5638,0.864500946299872,0.837724157758409,0.890400781770484,0.88737370177722,0.853607467268057,0.833832246612007,0.548101983724917,0.533913994189245,0.618232004489375,0.634694558388896,0.582459938608031,0.531323484619827
2019_NYH2,47105,PHN11_PHW65_0242/PHT69,2019_NYH2_plot_471,2,2,471,32,11,134,18.8,199.2050368,0.849352501481581,0.824009725136354,0.891630245782227,0.882909220650285,0.847738059326295,0.824222168777281,0.542056242711579,0.50975803263643,0.60998125741203,0.623853003226607,0.574273336685101,0.510911752266112
2019_NYH2,47096,PHN11_PHW65_0216/PHT69,2019_NYH2_plot_472,2,2,472,31,11,112,19.8,179.1183592,0.848614105827066,0.801276501322396,0.882147926745345,0.885502036903906,0.847147477794537,0.809039217051818,0.528475443329171,0.490367803830607,0.595429013582035,0.620723637326166,0.569685939332998,0.494408644438345
2019_NYH2,47095,PHN11_PHW65_0212/PHT69,2019_NYH2_plot_473,2,2,473,30,11,106,19.6,167.3008224,0.836261409356239,0.792066727583702,0.854816570672101,0.858795384552338,0.817861571979219,0.785148710548649,0.524672425825013,0.488393650846154,0.577107964430028,0.606619763722359,0.537890732361321,0.484142056653481
2019_NYH2,47195,PHN11_PHW65_0486/PHT69,2019_NYH2_plot_474,2,2,474,29,11,108,20.7,205.7225976,0.838896811893428,0.828954948679035,0.881772399309671,0.8762034942182,0.841589911178147,0.824564262473635,0.538511409763776,0.525030062779377,0.604989776751987,0.620091283308195,0.568408580526228,0.521785079462491
2019_NYH2,47109,PHN11_PHW65_0251/PHT69,2019_NYH2_plot_475,2,2,475,28,11,124,19.5,211.715,0.844245158576918,0.813780501626846,0.893268701813166,0.886414219014549,0.836180995475113,0.816728450861523,0.540797695743881,0.493598079299392,0.601514611201875,0.615513204243276,0.553051784816491,0.495474826050539
2019_NYH2,47061,PHN11_PHW65_0119/PHT69,2019_NYH2_plot_476,2,2,476,27,11,125,20.4,178.4482352,0.845553744427604,0.775513002324855,0.878305869083852,0.871822124488425,0.83172967990615,0.783586275339122,0.542054835870501,0.483057999740147,0.600431936485295,0.61670737619548,0.563756158873806,0.487618696146159
2019_NYH2,47032,PHN11_PHW65_0072/PHT69,2019_NYH2_plot_477,2,2,477,26,11,107,21.6,199.5113792,0.852830806680813,0.801983046612624,0.868202025242759,0.870242269984917,0.832927099044746,0.795704685370553,0.53928705703926,0.504421891669066,0.600385225847143,0.620388071895425,0.562915870621753,0.501372521375673
2019_NYH2,47036,PHN11_PHW65_0076/PHT69,2019_NYH2_plot_478,2,2,478,25,11,106,21.5,188.947616,0.85133561583441,0.817406836214489,0.887704516942868,0.878286163631429,0.850799061504944,0.817045388576973,0.54458409857583,0.512130345917801,0.605568239314107,0.615436218258745,0.573138428020781,0.510971739605189
2019_NYH2,42103,B73/MO17,2019_NYH2_plot_479,2,2,479,24,11,158,21.9,178.7827712,0.847877930502718,0.789386664012849,0.895989021271287,0.897332838399358,0.873617239867193,0.794896514929107,0.536625692200832,0.496663791697421,0.610474843878874,0.637481224617013,0.596539664641149,0.499620172332291
2019_NYH2,47254,PHW65_MoG_0069/PHT69,2019_NYH2_plot_48,1,1,48,50,2,140,21.5,122.22136,0.843330959137451,0.712739569252204,0.848941841848086,0.860498473692536,0.821238813474108,0.709121254592349,0.525049650842463,0.428566274952107,0.562414765835638,0.569981314676202,0.539774593598123,0.426400372640245
2019_NYH2,47107,PHN11_PHW65_0248/PHT69,2019_NYH2_plot_480,2,2,480,23,11,141,19.8,170.3438376,0.844292818083318,0.786164210503037,0.884434391266728,0.878976795181971,0.84439263924558,0.791788985250762,0.533941872325012,0.489713138885894,0.601440801895268,0.616432731852945,0.565784449607979,0.492834309014364
2019_NYH2,47183,PHN11_PHW65_0427/PHT69,2019_NYH2_plot_481,2,2,481,22,11,117,21.5,154.263176,0.829493458741963,0.763366534495994,0.806963230801978,0.809283457771638,0.768364169599464,0.757852674412497,0.527219790093483,0.469692120891373,0.543189640158897,0.567851845586865,0.511898776604659,0.466020904343692
2019_NYH2,47197,PHN11_PHW65_0494/PHT69,2019_NYH2_plot_482,2,2,482,21,11,118,20.5,177.136812,0.840477164541475,0.811965787228647,0.868554120835326,0.862863553876143,0.818916038210156,0.804647498362097,0.542018518164497,0.49647921585166,0.59155732989555,0.613277569397569,0.548834757834758,0.492481126103339
2019_NYH2,47105,PHN11_PHW65_0242/PHT69,2019_NYH2_plot_483,2,2,483,20,11,125,18.8,190.7482192,0.816963087941383,0.821050441888302,0.889082402844489,0.878393782626878,0.841517345399698,0.827428450585084,0.50691145490768,0.50070906693426,0.600183533293133,0.611866355296812,0.562930450812804,0.504648465899824
2019_NYH2,47028,PHN11_PHW65_0066/PHT69,2019_NYH2_plot_484,2,2,484,19,11,118,18.6,144.3769008,0.859788533261982,0.730620219326981,0.843378731485525,0.869172023081878,0.80309535780124,0.742874775738577,0.546718019644273,0.440403684383665,0.562932512701086,0.60292010648654,0.531980392156863,0.446955711651642
2019_NYH2,47088,PHN11_PHW65_0189/PHT69,2019_NYH2_plot_485,2,2,485,18,11,112,21.4,186.6250104,0.830404965366062,0.794479979381926,0.848741446575148,0.853962418300653,0.825837104072398,0.791926312326707,0.526289548643637,0.490383377642897,0.576082227584257,0.607239504776269,0.555326294620412,0.490136505751321
2019_NYH2,47005,PHN11_PHW65_0016/PHT69,2019_NYH2_plot_486,2,2,486,17,11,115,20.2,187.0397088,0.834316465617771,0.774245186933985,0.847391518287845,0.847310735485487,0.796243170772583,0.766799357554949,0.551846654814022,0.48181130328001,0.577097276243079,0.603553056539466,0.535760348583878,0.47772493178859
2019_NYH2,47075,PHN11_PHW65_0147/PHT69,2019_NYH2_plot_487,2,2,487,16,11,101,20.8,170.1361728,0.813916580082041,0.804934938666601,0.882133643842832,0.878600527198658,0.833583495165904,0.808868660633694,0.539583059281078,0.514961580425749,0.615875075374795,0.625135127938866,0.573439077867569,0.517585745907807
2019_NYH2,42025,F42/MO17,2019_NYH2_plot_488,2,2,488,15,11,132,22.2,141.1018144,0.839404806161648,0.817160249127143,0.891420095786636,0.891487031521469,0.845032344561756,0.823983325178372,0.539979728076614,0.514111537749176,0.61445130614989,0.645972325639116,0.576715770068711,0.51860312431754
2019_NYH2,47021,PHN11_PHW65_0058/PHT69,2019_NYH2_plot_489,2,2,489,14,11,132,18.6,177.8593256,0.836295420133876,0.78559091591933,0.837204028306268,0.857946117979103,0.825587900117312,0.780662376327946,0.529462277008966,0.501690930114929,0.577215672412479,0.617401471332203,0.559352773588068,0.499287892232884
2019_NYH2,47354,PHW65_MoG_0310/PHT69,2019_NYH2_plot_49,1,1,49,51,2,146,21.5,163.264614,0.848803711279767,0.739637532723508,0.871041800955094,0.878232657470102,0.841635997988939,0.744342254031177,0.531592269016804,0.454030347511908,0.582989901510268,0.590957304093608,0.568824534942182,0.456065908669967
2019_NYH2,47204,PHN11_PHW65_0548/PHT69,2019_NYH2_plot_490,2,2,490,13,11,118,19.5,150.063592,0.850830895894269,0.757906052700127,0.827564320525898,0.826273999485042,0.79037556561086,0.752252151389246,0.537647568614706,0.466249894911222,0.557897457587293,0.586037056882771,0.529047427518016,0.46376861473477
2019_NYH2,47190,PHN11_PHW65_0455/PHT69,2019_NYH2_plot_491,2,2,491,12,11,119,20.1,201.311246,0.847741078606131,0.781699023892653,0.877587817870698,0.86338224721952,0.832297637003519,0.789400209541028,0.557421843474061,0.47336714186591,0.58437882695726,0.6085579722743,0.55508781632311,0.478238832541335
2019_NYH2,47167,PHN11_PHW65_0385/PHT69,2019_NYH2_plot_492,2,2,492,11,11,105,18.9,179.8486576,0.851210562873183,0.806283881097906,0.885389557731894,0.87979887250456,0.845713759007877,0.81179544004289,0.535358606230923,0.492194320277103,0.60491977349441,0.624865055450786,0.57542148483325,0.495262115530123
2019_NYH2,47123,PHN11_PHW65_0282/PHT69,2019_NYH2_plot_493,2,2,493,10,11,111,19.5,166.577362,0.840329834891383,0.785218384816498,0.864194512021846,0.875434985880285,0.84089710072063,0.788394799622937,0.563279868983668,0.484836481862022,0.589253460309539,0.628858566351694,0.564125188536953,0.486385638422858
2019_NYH2,47021,PHN11_PHW65_0058/PHT69,2019_NYH2_plot_494,2,2,494,9,11,122,18.9,170.8903516,0.856366845730817,0.791261850913135,0.881061831590183,0.890356751557439,0.847225071225071,0.799608362043891,0.566874279123414,0.498585401687209,0.608662244678713,0.646245715447739,0.579641695994637,0.503630298139173
2019_NYH2,47019,PHN11_PHW65_0056/PHT69,2019_NYH2_plot_495,2,2,495,8,11,139,19.8,203.0795528,0.849460906792084,0.825938442485411,0.900878800695521,0.899873760511473,0.866949821462131,0.831118682097145,0.542929230119878,0.519700173880351,0.618111062273493,0.636838593573063,0.592339952807534,0.52227151632425
2019_NYH2,47199,PHN11_PHW65_0499/PHT69,2019_NYH2_plot_496,2,2,496,7,11,142,20,203.07808,0.862517986069956,0.815879643835541,0.88972530221732,0.89084869074212,0.855381965676083,0.822581086572511,0.537805603879511,0.509968955860929,0.611437263471581,0.631249844874659,0.582077609283492,0.514334762524776
2019_NYH2,47110,PHN11_PHW65_0256/PHT69,2019_NYH2_plot_497,2,2,497,6,11,143,18.6,153.1114464,0.853254315700931,0.772026978910727,0.855199964392951,0.848215340133977,0.824353443941679,0.771505599279046,0.546236275465662,0.473191766898072,0.57371268535352,0.597042769500164,0.552973521032345,0.473391330309087
2019_NYH2,47030,PHN11_PHW65_0070/PHT69,2019_NYH2_plot_498,2,2,498,5,11,120,21.7,186.159816,0.844479917413829,0.778170614559172,0.856107403017764,0.813727423222138,0.820740237975532,0.772913366671919,0.528593040075959,0.482136423839234,0.594501625323159,0.584495584581875,0.558375900787665,0.479001805148959
2019_NYH2,47023,PHN11_PHW65_0061/PHT69,2019_NYH2_plot_499,2,2,499,4,11,137,19.1,218.2138352,0.85015705974498,0.817907741131135,0.894577173393217,0.844975175967823,0.856544662309368,0.827272124132326,0.560175774733812,0.497521306562947,0.60219616160356,0.589800622171946,0.570990615049438,0.502386915572658
2019_NYH2,47428,PHW65_MoG_0620/PHT69,2019_NYH2_plot_5,1,1,5,7,2,144,21.1,156.7922892,0.861510734904884,0.840360016924461,0.905891501881771,0.883519325135598,0.865249890371484,0.844053789568838,0.497556629522657,0.517257024409539,0.605592775109337,0.598938241324168,0.572853557184322,0.518031171301172
2019_NYH2,47252,PHW65_MoG_0067/PHT69,2019_NYH2_plot_50,1,1,50,52,2,128,21,175.35788,0.851378666513729,0.83022739144157,0.894601431947823,0.8905809052593,0.853306016423663,0.827833572453372,0.524860349079508,0.522362202771036,0.612645083484083,0.609611429842326,0.57517848164907,0.520781604619854
2019_NYH2,47215,PHW65/PHT69,2019_NYH2_plot_500,2,2,500,3,11,111,20.7,124.5514348,0.855289147183085,0.768266697627874,0.873756506691215,0.856004404206574,0.850791184850008,0.775929319986841,0.535622168269323,0.468390680676613,0.59120452918232,0.606131249376599,0.57747963800905,0.472826564715834
2019_NYH2,47024,PHN11_PHW65_0062/PHT69,2019_NYH2_plot_501,2,2,501,3,12,117,20.2,162.862224,0.860694774101506,0.817196520837899,0.895618210266471,0.89150420772191,0.849237359531477,0.826665201538109,0.508093327105595,0.496963244424782,0.609755372727055,0.631040817956706,0.568723927547457,0.501873982357641
2019_NYH2,47020,PHN11_PHW65_0057/PHT69,2019_NYH2_plot_502,2,2,502,4,12,151,19.6,203.2476624,0.854292632880256,0.803686996693666,0.897267793649803,0.900151626564108,0.856618736383442,0.816225193023776,0.531042969023814,0.496724262207871,0.609323740807741,0.636260785318899,0.575378582202112,0.503759713387681
2019_NYH2,47043,PHN11_PHW65_0087/PHT69,2019_NYH2_plot_503,2,2,503,5,12,123,20.1,177.8599568,0.839081658617449,0.772377903649829,0.8569152821963,0.861962601159962,0.807221384280208,0.76810290731265,0.519027014634712,0.470471716107844,0.58773875615994,0.624336028844,0.541327635327635,0.467448851809157
2019_NYH2,47143,PHN11_PHW65_0323/PHT69,2019_NYH2_plot_504,2,2,504,6,12,131,19.9,158.1657804,0.83660861419641,0.75354298493682,0.817205585180639,0.834226545048399,0.770528908999497,0.748972889592888,0.525204203228253,0.463225549630539,0.547227589752946,0.592439966492926,0.508667839785487,0.461142302684503
2019_NYH2,47073,PHN11_PHW65_0144/PHT69,2019_NYH2_plot_505,2,2,505,7,12,120,20,225.63296,0.826442340994087,0.828370800066706,0.893029616229666,0.884874441828812,0.857594100888218,0.839003519072933,0.515350167291029,0.523576271022924,0.614754330151997,0.62991452991453,0.581713759007877,0.529937414131027
2019_NYH2,47095,PHN11_PHW65_0212/PHT69,2019_NYH2_plot_506,2,2,506,8,12,120,19.6,201.9789504,0.851361715957101,0.845684469050149,0.901896048628005,0.888751257433452,0.849027149321267,0.855317449128248,0.531487252034385,0.530007842034684,0.620094816293431,0.635010194779438,0.567581866934808,0.535134335702419
2019_NYH2,47169,PHN11_PHW65_0387/PHT69,2019_NYH2_plot_507,2,2,507,9,12,109,20.9,173.2498824,0.848419456180262,0.82735102258746,0.860985590418564,0.863694538712921,0.827644928898077,0.822283079956685,0.520425548184825,0.518691563260864,0.597986124106765,0.620092540221217,0.560940675311658,0.515326726832526
2019_NYH2,47183,PHN11_PHW65_0427/PHT69,2019_NYH2_plot_508,2,2,508,10,12,118,21,193.974072,0.850347196405705,0.82796902773516,0.879529384040643,0.866020108110281,0.828146975029328,0.824734825552948,0.523341245102805,0.513179798918016,0.602779198635976,0.6125750304065,0.553377409083291,0.511049695502055
2019_NYH2,47175,PHN11_PHW65_0407/PHT69,2019_NYH2_plot_509,2,2,509,11,12,126,19.4,185.5231456,0.852020139210787,0.779510375880162,0.886297592489696,0.889212005594633,0.841859728506787,0.790880127604404,0.515822319702434,0.484164189327942,0.603869736249216,0.629919385279473,0.560003519356461,0.490376178668281
2019_NYH2,47301,PHW65_MoG_0160/PHT69,2019_NYH2_plot_51,1,1,51,52,3,138,20.8,166.6368,0.852129727600001,0.831697779915575,0.898524919625259,0.894118900056228,0.861765879001173,0.825069455386835,0.554282682121625,0.525586811631462,0.625377270603716,0.615245219423339,0.588748952572482,0.522061380593405
2019_NYH2,47162,PHN11_PHW65_0369/PHT69,2019_NYH2_plot_510,2,2,510,12,12,124,19.5,174.368474,0.847589261248861,0.789334970650944,0.878873432724097,0.882119942913874,0.837494888553712,0.798150620744562,0.509872998273082,0.487506219188315,0.599014964062684,0.628180689997518,0.562067035361153,0.49226343011475
2019_NYH2,47134,PHN11_PHW65_0305/PHT69,2019_NYH2_plot_511,2,2,511,13,12,122,20.5,157.23192,0.854941214704926,0.779552472335332,0.865682185210599,0.85163664954759,0.804040221216692,0.778975543410653,0.515271177044103,0.480543783846543,0.589389030974709,0.602527765639365,0.532709569297805,0.479993531319196
2019_NYH2,47005,PHN11_PHW65_0016/PHT69,2019_NYH2_plot_512,2,2,512,14,12,129,19.4,193.1543536,0.850532503391893,0.79425434631769,0.848603331046098,0.836981881360139,0.798662979721803,0.788312887536402,0.505228948814982,0.489271388803653,0.568878630985798,0.587122335033623,0.525322272498743,0.486454091019974
2019_NYH2,47141,PHN11_PHW65_0320/PHT69,2019_NYH2_plot_513,2,2,513,15,12,123,21.3,200.2748156,0.840953182052802,0.806193415722935,0.884826809368762,0.872503128577895,0.831669012904307,0.815652825348383,0.524329656464471,0.503766519611289,0.599133516161834,0.611573153904105,0.559168761521703,0.508966033896993
2019_NYH2,47176,PHN11_PHW65_0408/PHT69,2019_NYH2_plot_514,2,2,514,16,12,126,19.9,225.4936752,0.865828615912509,0.828138984559874,0.897774525008086,0.885555888036038,0.843528238645886,0.83307251447135,0.541562681863186,0.520592714487918,0.617498058013562,0.62939220248216,0.565641528406234,0.522985242568369
2019_NYH2,47138,PHN11_PHW65_0315/PHT69,2019_NYH2_plot_515,2,2,515,17,12,120,20,173.11712,0.850146246343842,0.7366634599702,0.821514842769911,0.822710891210066,0.758265990102111,0.728196260881344,0.538870685095618,0.450095371575953,0.551313219526057,0.588358401112662,0.501469314456347,0.445030864453493
2019_NYH2,47076,PHN11_PHW65_0149/PHT69,2019_NYH2_plot_516,2,2,516,18,12,127,20.4,157.3459568,0.843988421490781,0.703281473311163,0.786198823113551,0.804107139129164,0.747474945533769,0.701143767813061,0.504092323041678,0.440013490240309,0.531894454494417,0.578288405941658,0.49802966314731,0.439879002496247
2019_NYH2,47168,PHN11_PHW65_0386/PHT69,2019_NYH2_plot_517,2,2,517,19,12,116,19.3,196.7898552,0.835549268131042,0.779462586742971,0.875090345788368,0.884899815026258,0.83035173182232,0.79165305202865,0.518356050902649,0.477392056784521,0.590870882110356,0.618584927380969,0.549555664261547,0.484610621352728
2019_NYH2,47203,PHN11_PHW65_0541/PHT69,2019_NYH2_plot_518,2,2,518,20,12,122,20.9,189.31003,0.83916955017301,0.821953424653758,0.892570782996832,0.900354306279474,0.846242332830568,0.828575812109702,0.499994009953673,0.505856718170504,0.610881971735318,0.637913874410524,0.565490363666834,0.509228374840702
2019_NYH2,47074,PHN11_PHW65_0146/PHT69,2019_NYH2_plot_519,2,2,519,21,12,109,20.3,191.8359872,0.851278237651902,0.752895978636767,0.853810025349488,0.865501065830917,0.810952069716775,0.752539510094183,0.514394591115614,0.465351921115267,0.585713752581252,0.618949236376394,0.542202614379085,0.465544322903277
2019_NYH2,47295,PHW65_MoG_0152/PHT69,2019_NYH2_plot_52,1,1,52,51,3,128,20.5,177.554982,0.863034531979838,0.831020981706109,0.900695458105476,0.897298380970728,0.857337690631808,0.829548187525398,0.562864134278996,0.523215220604404,0.630041100922518,0.625883793888192,0.593020445785152,0.522081146006972
2019_NYH2,41801,PHW52/PHM49,2019_NYH2_plot_520,2,2,520,22,12,115,24.7,81.8297148,0.825686412690517,0.559887406252505,0.73563761878028,0.777346017077125,0.678102564102564,0.561862980071487,0.517558748786208,0.356660944372109,0.492569535414024,0.565306512210152,0.453559242500419,0.358374315467058
2019_NYH2,47073,PHN11_PHW65_0144/PHT69,2019_NYH2_plot_521,2,2,521,23,12,127,20,246.50464,0.804966640539869,0.828245382640299,0.888410926052995,0.87550056561086,0.849189207306854,0.835618707403569,0.496893714912029,0.520552195011694,0.605628123288906,0.612136752136752,0.573053795877325,0.523925692569667
2019_NYH2,47167,PHN11_PHW65_0385/PHT69,2019_NYH2_plot_522,2,2,522,24,12,116,19,186.103008,0.846511435253334,0.793484082323448,0.880592463213635,0.874886821324216,0.835099379922909,0.801287378055691,0.539039171079546,0.504242968010287,0.612384477297459,0.621313236047998,0.573937992290933,0.508541561274164
2019_NYH2,47196,PHN11_PHW65_0491/PHT69,2019_NYH2_plot_523,2,2,523,25,12,126,20.1,175.8426416,0.84610959235823,0.762096985981761,0.843261042840607,0.850028270753944,0.7899881810019,0.755774818033797,0.53467714287535,0.46459959142264,0.565822330346066,0.60888798046577,0.527098415084884,0.461005326986286
2019_NYH2,47108,PHN11_PHW65_0250/PHT69,2019_NYH2_plot_524,2,2,524,26,12,99,19.2,156.9979552,0.848093390653944,0.758736036357303,0.840851239692268,0.84172490874184,0.794837439249204,0.757705332238633,0.527704093466912,0.46009846769668,0.562396369798448,0.598021663809654,0.534724652254064,0.46058486273404
2019_NYH2,47108,PHN11_PHW65_0250/PHT69,2019_NYH2_plot_525,2,2,525,27,12,101,19.4,181.7075416,0.847862737540089,0.797485725153912,0.885321884297634,0.884296810025232,0.837958438076085,0.80600854750472,0.516805858923294,0.482220908325374,0.59445077839063,0.624152934598234,0.563814814814815,0.486624343802091
2019_NYH2,47214,PHN11_PHW65_0663/PHT69,2019_NYH2_plot_526,2,2,526,28,12,132,20,162.008,0.824790635136082,0.750165178885218,0.862216816030053,0.878983631155154,0.817006535947712,0.760548925618464,0.524556640985936,0.467094601951275,0.586584187581006,0.624726024286222,0.553340036869449,0.472803758469411
2019_NYH2,47087,PHN11_PHW65_0184/PHT69,2019_NYH2_plot_527,2,2,527,29,12,115,19.5,196.47152,0.838456734660065,0.818384982547583,0.876233547501716,0.876459531326234,0.825151332327803,0.819261879289993,0.523584341764005,0.508490105531466,0.590927300577354,0.615061365845285,0.542222724987431,0.508788559833915
2019_NYH2,47041,PHN11_PHW65_0084/PHT69,2019_NYH2_plot_528,2,2,528,30,12,120,19.1,173.3625516,0.844170805252907,0.832981978918735,0.894645235966426,0.888624663061167,0.84529009552539,0.831850762451369,0.533028174160606,0.514587704530564,0.611579093284539,0.632090203283166,0.571815149991621,0.513492801535964
2019_NYH2,47064,PHN11_PHW65_0132/PHT69,2019_NYH2_plot_529,2,2,529,31,12,129,21.1,191.0724456,0.838897958923576,0.805488288646912,0.893485983142728,0.898034406800695,0.842106083459025,0.813403023693617,0.530630293066203,0.51067622593941,0.61683253027702,0.647195799205758,0.574290430702195,0.514646862551591
2019_NYH2,47234,PHW65_MoG_0037/PHT69,2019_NYH2_plot_53,1,1,53,50,3,142,22.8,139.1202672,0.840836439873317,0.80134637674568,0.886947372798536,0.887821109456441,0.854935646053293,0.802515736310032,0.559521306084995,0.494938373184376,0.599430409137851,0.600604058078928,0.579977710742417,0.49543570988243
2019_NYH2,47143,PHN11_PHW65_0323/PHT69,2019_NYH2_plot_530,2,2,530,32,12,128,20.3,179.2593272,0.844633109662455,0.762924127969878,0.879418903651952,0.888380328567244,0.819440422322775,0.772630154557241,0.538602280041038,0.479072379637172,0.597507745409935,0.633669763136503,0.547636835930954,0.4844563681951
2019_NYH2,47193,PHN11_PHW65_0478/PHT69,2019_NYH2_plot_531,2,2,531,33,12,127,20.8,171.1359936,0.853414304177279,0.828787709643498,0.882726245676779,0.879761449120048,0.820664990782638,0.828240352957763,0.531021356249039,0.506628517717623,0.595590349253876,0.618705815856845,0.54106804089157,0.507307812452487
2019_NYH2,47181,PHN11_PHW65_0423/PHT69,2019_NYH2_plot_532,2,2,532,34,12,133,19.4,195.7828808,0.86326327127837,0.834164586460553,0.894920674526438,0.895329311211664,0.844436927060494,0.8359355951601,0.515052125533409,0.507102832674026,0.600345164576965,0.630743935394671,0.561844264862495,0.509553605736669
2019_NYH2,47201,PHN11_PHW65_0512/PHT69,2019_NYH2_plot_533,2,2,533,35,12,122,21.2,187.5972688,0.848276714650761,0.836072985517342,0.905122575010916,0.908047651411998,0.855275682922742,0.843099520930605,0.532325476176821,0.521371664413686,0.621043672329306,0.650515074123817,0.582839785486844,0.525010850244511
2019_NYH2,47066,PHN11_PHW65_0136/PHT69,2019_NYH2_plot_534,2,2,534,36,12,121,20.6,185.6009936,0.85420074302064,0.802326699991868,0.891915807631385,0.901941989352654,0.852793743970214,0.806945815122891,0.524402301707163,0.499554561404234,0.608237063329491,0.647912741260735,0.578290734173087,0.501456420718576
2019_NYH2,47045,PHN11_PHW65_0089/PHT69,2019_NYH2_plot_535,2,2,535,37,12,115,20.6,176.8304696,0.85466873834285,0.769809544679614,0.84898841827293,0.859376861504095,0.801409250879839,0.765264526313346,0.528827246990191,0.476660092588381,0.578806894974321,0.618354275254406,0.546363666834255,0.474226317032837
2019_NYH2,47000,PHN11_PHW65_0001/PHT69,2019_NYH2_plot_536,2,2,536,38,12,105,20.3,163.915802,0.841145776735585,0.785008141138875,0.854437721359311,0.866716473313505,0.820999497234791,0.78337631965235,0.508699451260005,0.479985238138679,0.569306967749984,0.609664838856703,0.540372046254399,0.479108234298936
2019_NYH2,47211,PHN11_PHW65_0626/PHT69,2019_NYH2_plot_537,2,2,537,39,12,114,19.9,226.9261836,0.833878009638906,0.79918340481955,0.880128916890192,0.886142445463536,0.823217026981733,0.800306928141328,0.502145828137242,0.483273590792958,0.587109419943304,0.624917324475435,0.541025641025641,0.482903399639184
2019_NYH2,47098,PHN11_PHW65_0221/PHT69,2019_NYH2_plot_538,2,2,538,40,12,127,20.2,88.566828,0.801654272368681,0.573116843560366,0.790096173269378,0.840188325509931,0.764011898776605,0.574354168567187,0.508913698726159,0.348942565709773,0.517529281662027,0.588203342683827,0.495492877492878,0.349568754613082
2019_NYH2,43968,B37/MO17,2019_NYH2_plot_539,2,2,539,41,12,135,26.1,86.0612796,0.767127709939915,0.68590073830896,0.799353961237674,0.83301036333931,0.764255739902799,0.684352703438629,0.487801703731241,0.398478865785437,0.514046436282112,0.585286578845427,0.50440874811463,0.397582952538128
2019_NYH2,47271,PHW65_MoG_0116/PHT69,2019_NYH2_plot_54,1,1,54,49,3,136,21.2,167.7847424,0.844287343796797,0.78502445106056,0.875285800428337,0.875667260274187,0.845040322412245,0.779656275311478,0.56869206701205,0.48734667982518,0.604624789470401,0.59845004221035,0.578297479588214,0.483470585470901
2019_NYH2,47053,PHN11_PHW65_0106/PHT69,2019_NYH2_plot_540,2,2,540,42,12,110,20.7,161.3412424,0.802544622658943,0.692458872735616,0.842323276429695,0.858847649611806,0.803817494622982,0.694856569442947,0.511228787907753,0.414443817848583,0.556066371405402,0.607943846921307,0.533162939297125,0.416462101547231
2019_NYH2,47058,PHN11_PHW65_0114/PHT69,2019_NYH2_plot_541,2,2,541,43,12,122,20.3,130.7134196,0.784407909410108,0.676101403482583,0.793443120620464,0.842970705376673,0.75197905144964,0.686528004688411,0.474938410853454,0.410241248621259,0.529730730043873,0.590958386588201,0.491578682755153,0.415802102597701
2019_NYH2,47003,PHN11_PHW65_0011/PHT69,2019_NYH2_plot_542,2,2,542,44,12,129,20.1,183.4075736,0.846459478047933,0.816943618664869,0.885843400633495,0.895307681343965,0.843750628456511,0.823675798057924,0.497835654883822,0.495271073917723,0.596170752500364,0.625202633174046,0.554161220043573,0.499492700485724
2019_NYH2,47008,PHN11_PHW65_0022/PHT69,2019_NYH2_plot_543,2,2,543,45,12,121,19,182.864952,0.858126149827943,0.833056312424457,0.900560996402803,0.905305752047654,0.850498072733367,0.836992561017076,0.517541441467204,0.510045522391145,0.609181377747281,0.638205820302805,0.559854198089492,0.512376189725855
